id,created_at,text
b'935937976156151809',11/29/2017,"b'RT @PanteraCapital: Dan Morehead on Fox Business:  ""Decades of experiments in cryptocurrencies were attempted.  Bitcoin\'s the first one to\xe2\x80\xa6'"
b'935605279881822211',11/28/2017,b'@MariaBartiromo @MorningsMaria @FoxBusiness Yes.  We\xe2\x80\x99re long both #BitcoinCash and #Bitcoin.  In the first innings\xe2\x80\xa6 https://t.co/KHusqmrwCU'
b'935587468392456192',11/28/2017,"b'RT @MariaBartiromo: Happening now: the first US bitcoin investment firm @dan_pantera @MorningsMaria @FoxBusiness fund up 12,000% since laun\xe2\x80\xa6'"
b'926808740296237057',11/04/2017,b'RT @ErikVoorhees: The average Bitcoin transaction fee ($10.17) is now more than twice the cost of Bitcoin itself when I first learned of it\xe2\x80\xa6'
b'926446067557773312',11/03/2017,"b'RT @PanteraCapital: NOW AVAILABLE: Our November #Blockchain Letter, VCs Missing 97% of the Trade - https://t.co/A4USo3u2qa https://t.co/ZiY\xe2\x80\xa6'"
b'922594962948087809',10/23/2017,b'RT @money2020: Join leading #blockchain investors from @Kik @fenbushi @PanteraCapital &amp; @AngelList as they discuss #ICOs &amp; their potential\xe2\x80\xa6'
b'916009618567864320',10/05/2017,"b'RT @Bitstamp: A GOOD READ @dan_pantera: #bitcoin is ""essentially going to revolutionize currency, or money."" https://t.co/DRjhTK6lXS  #bits\xe2\x80\xa6'"
b'915612572803506177',10/04/2017,b'RT @PanteraCapital: @dan_pantera pitching crypto today @SohnConf!  Speaking at 4:45.  https://t.co/KD6rvqm4jd #Sohn2017'
b'915062344635445248',10/03/2017,"b""RT @Ripple: Ever wanted to pick the brain of #Ripple CEO, @bgarlinghouse? Now's your chance! He's taking questions on @Quora https://t.co/T\xe2\x80\xa6"""
b'913929081963520000',09/30/2017,"b'RT @Ripple: At $0.0003/transaction, #XRP is faster &amp; more affordable than #BTC - especially in emerging markets #xrpthestandard https://t.c\xe2\x80\xa6'"
b'913775830408429570',09/29/2017,"b'RT @Snowden: Agree. Zcash\'s privacy tech makes it the most interesting Bitcoin alternative. Bitcoin is great, but ""if it\'s not private, it\'\xe2\x80\xa6'"
b'913568475779665920',09/29/2017,b'RT @JUN_Omise: Happy to announce ! We got strategic investment from MUFG subsidiary Bank of Ayudhya #Omise #OmiseGO https://t.co/uvb6XCaN21'
b'911734885299183616',09/23/2017,b'RT @balajis: Fun interview with the WSJ this week. Hopefully this helps get a few more people into digital currency. https://t.co/f62YvLr183'
b'911018280462163968',09/22/2017,"b""RT @marting: 10 years from now - it's 2027, we'll look back and say, how did the financial system not see all this coming?"""
b'910687436983767040',09/21/2017,b'RT @nic__carter: Absolute must-read this morning from a man who reviewed Bitcoin code in 2008.\n\nhttps://t.co/Y7y9cWY6AR'
b'909977131643310081',09/19/2017,b'RT @TechCrunch: .@VitalikButerin explains Ethereum in his own words #TCDisrupt https://t.co/oFOuYfTNWg'
b'909953865239347200',09/19/2017,b'RT @TechCrunch: Dan Morehead of Pantera Capital says ICOs are disrupting venture capital #TCDisrupt https://t.co/NT6bKkS9I6'
b'909794223427248129',09/18/2017,b'At 9:45am @JUN_Omise and me discussing #ICO at TechCrunch Disrupt SF!  Visit https://t.co/HA8mJtPYhE to watch the live stream #TCDisrupt.'
b'909787365954142208',09/18/2017,b'https://t.co/qHiCpSjjwW'
b'909177919691382784',09/16/2017,"b'RT @LukeGromen: Dimon: ""You can\'t...invent a currency out of thin air &amp; think that people who are buying it are really smart.\xe2\x80\x9d  CB\'s: Hold\xe2\x80\xa6'"
b'908529848989106176',09/15/2017,b'RT @zooko: I think this is important data. https://t.co/4AWV0bHcIa https://t.co/7eATgiR6L6'
b'908301652842643457',09/14/2017,"b""RT @zooko: So proud of the Zcash team today. We've again advanced the state of the art and given it to the world to use freely. https://t.c\xe2\x80\xa6"""
b'908040230200070144',09/13/2017,"b'RT @ted_livingston: We had 9,000 people from 117 countries participate in Round 1 of the Kin token sale! Round 2 starts at 9 am ET today!'"
b'907400984451629056',09/12/2017,b'RT @weatherbryan: Not a single airplane over the entire state of Florida. #Irma https://t.co/PJoEHh8qPr'
b'905482700877742082',09/06/2017,b'Required reading for the 21st Century  - Kin by @Kik White Paper.  https://t.co/b3FVuIHd3h https://t.co/E5UFfBpcTQ'
